"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",3,0.054
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",3,0.034
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",3,0.036
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",3,0.036
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",3.5,0.038
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",3.5,0.041
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",3.5,0.039
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",3.5,0.034
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",3.5,0.04
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",3.5,0.047
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",3.5,0.033
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",3.5,0.04
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",3.5,0.043
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",3.5,0.041
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",3.5,0.038
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",3.5,0.037
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",3.5,0.032
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",3.5,0.041
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",3.5,0.047
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",3.5,0.032
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",3.5,0.034
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",3.5,0.034
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",3.5,0.046
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",3.5,0.047
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",3.5,0.048
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",3.5,0.037
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",3.5,0.041
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",3.5,0.042
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",3.5,0.036
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",3.5,0.037
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",3.5,0.039
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",3.5,0.034
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",3.5,0.037
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",3.5,0.038
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",3.5,0.036
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",3.5,0.038
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",3.5,0.042
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",3.5,0.038
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",3.5,0.046
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",3.5,0.05
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",3.5,0.037
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",3.5,0.041
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",3.5,0.043
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",3.5,0.029
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",3.5,0.052
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",3.5,0.054
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",3.5,0.048
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",3.5,0.053
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",3.5,0.057
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",3.5,0.036
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",3.5,0.039
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",3.5,0.039
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",4,0.044
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",4,0.047
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",4,0.045
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",4,0.039
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",4,0.047
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",4,0.053
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",4,0.038
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",4,0.046
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",4,0.049
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",4,0.047
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",4,0.043
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",4,0.043
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",4,0.037
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",4,0.047
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",4,0.054
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",4,0.036
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",4,0.039
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",4,0.039
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",4,0.053
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",4,0.055
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",4,0.056
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",4,0.043
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",4,0.047
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",4,0.049
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",4,0.039
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",4,0.04
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",4,0.042
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",4,0.036
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",4,0.04
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",4,0.041
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",4,0.037
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",4,0.041
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",4,0.045
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",4,0.04
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",4,0.049
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",4,0.053
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",4,0.039
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",4,0.045
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",4,0.047
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",4,0.031
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",4,0.055
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",4,0.057
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",4,0.051
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",4,0.057
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",4,0.061
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",4,0.039
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",4,0.043
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",4,0.042
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",4.5,0.05
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",4.5,0.055
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",4.5,0.053
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",4.5,0.046
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",4.5,0.055
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",4.5,0.063
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",4.5,0.045
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",4.5,0.053
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",4.5,0.057
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",4.5,0.055
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",4.5,0.051
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",4.5,0.051
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",4.5,0.044
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",4.5,0.055
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",4.5,0.063
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",4.5,0.043
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",4.5,0.046
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",4.5,0.045
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",4.5,0.061
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",4.5,0.063
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",4.5,0.064
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",4.5,0.05
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",4.5,0.056
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",4.5,0.058
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",4.5,0.042
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",4.5,0.043
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",4.5,0.045
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",4.5,0.039
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",4.5,0.044
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",4.5,0.044
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",4.5,0.04
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",4.5,0.044
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",4.5,0.048
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",4.5,0.044
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",4.5,0.052
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",4.5,0.056
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",4.5,0.042
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",4.5,0.049
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",4.5,0.05
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",4.5,0.034
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",4.5,0.057
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",4.5,0.059
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",4.5,0.054
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",4.5,0.062
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",4.5,0.065
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",4.5,0.042
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",4.5,0.046
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",4.5,0.047
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",5,0.059
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",5,0.064
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",5,0.061
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",5,0.055
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",5,0.064
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",5,0.072
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",5,0.052
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",5,0.061
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",5,0.065
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",5,0.064
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",5,0.06
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",5,0.059
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",5,0.051
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",5,0.063
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",5,0.072
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",5,0.05
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",5,0.054
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",5,0.053
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",5,0.068
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",5,0.072
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",5,0.075
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",5,0.059
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",5,0.065
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",5,0.068
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",5,0.045
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",5,0.047
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",5,0.048
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",5,0.043
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",5,0.047
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",5,0.047
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",5,0.043
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",5,0.048
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",5,0.053
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",5,0.047
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",5,0.056
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",5,0.061
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",5,0.046
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",5,0.053
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",5,0.054
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",5,0.036
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",5,0.059
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",5,0.061
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",5,0.057
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",5,0.065
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",5,0.069
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",5,0.044
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",5,0.05
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",5,0.049
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",5.5,0.065
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",5.5,0.071
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",5.5,0.069
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",5.5,0.062
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",5.5,0.071
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",5.5,0.081
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",5.5,0.06
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",5.5,0.069
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",5.5,0.072
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",5.5,0.071
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",5.5,0.068
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",5.5,0.068
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",5.5,0.058
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",5.5,0.072
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",5.5,0.082
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",5.5,0.058
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",5.5,0.063
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",5.5,0.058
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",5.5,0.076
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",5.5,0.084
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",5.5,0.087
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",5.5,0.068
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",5.5,0.075
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",5.5,0.079
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",5.5,0.048
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",5.5,0.05
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",5.5,0.053
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",5.5,0.046
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",5.5,0.051
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",5.5,0.05
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",5.5,0.046
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",5.5,0.052
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",5.5,0.057
"20150716",184,"Haloferax volcanii","pyrE2","D",1,"0.667 mM paraquat",5.5,0.051
"20150716",185,"Haloferax volcanii","pyrE2","D",2,"0.667 mM paraquat",5.5,0.061
"20150716",186,"Haloferax volcanii","pyrE2","D",3,"0.667 mM paraquat",5.5,0.065
"20150716",187,"Haloferax volcanii","rosR","A",1,"0.667 mM paraquat",5.5,0.049
"20150716",188,"Haloferax volcanii","rosR","A",2,"0.667 mM paraquat",5.5,0.057
"20150716",189,"Haloferax volcanii","rosR","A",3,"0.667 mM paraquat",5.5,0.059
"20150716",190,"Haloferax volcanii","rosR","B",1,"0.667 mM paraquat",5.5,0.039
"20150716",192,"Haloferax volcanii","rosR","B",2,"0.667 mM paraquat",5.5,0.062
"20150716",193,"Haloferax volcanii","rosR","B",3,"0.667 mM paraquat",5.5,0.064
"20150716",194,"Haloferax volcanii","rosR","C",1,"0.667 mM paraquat",5.5,0.061
"20150716",195,"Haloferax volcanii","rosR","C",2,"0.667 mM paraquat",5.5,0.07
"20150716",196,"Haloferax volcanii","rosR","C",3,"0.667 mM paraquat",5.5,0.074
"20150716",197,"Haloferax volcanii","rosR","D",1,"0.667 mM paraquat",5.5,0.048
"20150716",198,"Haloferax volcanii","rosR","D",2,"0.667 mM paraquat",5.5,0.054
"20150716",199,"Haloferax volcanii","rosR","D",3,"0.667 mM paraquat",5.5,0.053
"20150716",102,"Haloferax volcanii","pyrE2","A",1,"standard",6,0.078
"20150716",103,"Haloferax volcanii","pyrE2","A",2,"standard",6,0.085
"20150716",104,"Haloferax volcanii","pyrE2","A",3,"standard",6,0.078
"20150716",105,"Haloferax volcanii","pyrE2","B",1,"standard",6,0.071
"20150716",106,"Haloferax volcanii","pyrE2","B",2,"standard",6,0.083
"20150716",107,"Haloferax volcanii","pyrE2","B",3,"standard",6,0.093
"20150716",108,"Haloferax volcanii","pyrE2","C",1,"standard",6,0.07
"20150716",109,"Haloferax volcanii","pyrE2","C",2,"standard",6,0.079
"20150716",111,"Haloferax volcanii","pyrE2","C",3,"standard",6,0.085
"20150716",112,"Haloferax volcanii","pyrE2","D",1,"standard",6,0.085
"20150716",113,"Haloferax volcanii","pyrE2","D",2,"standard",6,0.081
"20150716",114,"Haloferax volcanii","pyrE2","D",3,"standard",6,0.081
"20150716",115,"Haloferax volcanii","rosR","A",1,"standard",6,0.067
"20150716",116,"Haloferax volcanii","rosR","A",2,"standard",6,0.083
"20150716",117,"Haloferax volcanii","rosR","A",3,"standard",6,0.095
"20150716",118,"Haloferax volcanii","rosR","B",1,"standard",6,0.066
"20150716",119,"Haloferax volcanii","rosR","B",2,"standard",6,0.072
"20150716",120,"Haloferax volcanii","rosR","B",3,"standard",6,0.068
"20150716",121,"Haloferax volcanii","rosR","C",1,"standard",6,0.087
"20150716",122,"Haloferax volcanii","rosR","C",2,"standard",6,0.098
"20150716",123,"Haloferax volcanii","rosR","C",3,"standard",6,0.101
"20150716",124,"Haloferax volcanii","rosR","D",1,"standard",6,0.08
"20150716",125,"Haloferax volcanii","rosR","D",2,"standard",6,0.089
"20150716",126,"Haloferax volcanii","rosR","D",3,"standard",6,0.093
"20150716",175,"Haloferax volcanii","pyrE2","A",1,"0.667 mM paraquat",6,0.052
"20150716",176,"Haloferax volcanii","pyrE2","A",2,"0.667 mM paraquat",6,0.054
"20150716",177,"Haloferax volcanii","pyrE2","A",3,"0.667 mM paraquat",6,0.058
"20150716",178,"Haloferax volcanii","pyrE2","B",1,"0.667 mM paraquat",6,0.051
"20150716",179,"Haloferax volcanii","pyrE2","B",2,"0.667 mM paraquat",6,0.055
"20150716",180,"Haloferax volcanii","pyrE2","B",3,"0.667 mM paraquat",6,0.053
"20150716",181,"Haloferax volcanii","pyrE2","C",1,"0.667 mM paraquat",6,0.049
"20150716",182,"Haloferax volcanii","pyrE2","C",2,"0.667 mM paraquat",6,0.056
"20150716",183,"Haloferax volcanii","pyrE2","C",3,"0.667 mM paraquat",6,0.061
