"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",6.5,0.117
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",6.5,0.144
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",6.5,0.152
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",6.5,0.121
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",6.5,0.13
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",6.5,0.132
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",6.5,0.104
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",6.5,0.106
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",6.5,0.106
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",6.5,0.111
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",6.5,0.128
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",6.5,0.154
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",7,0.193
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",7,0.207
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",7,0.21
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",7,0.187
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",7,0.202
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",7,0.214
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",7,0.199
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",7,0.207
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",7,0.238
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",7,0.21
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",7,0.21
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",7,0.218
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",7,0.126
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",7,0.157
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",7,0.166
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",7,0.132
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",7,0.141
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",7,0.144
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",7,0.115
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",7,0.119
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",7,0.118
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",7,0.119
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",7,0.136
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",7,0.166
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",7.5,0.222
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",7.5,0.233
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",7.5,0.238
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",7.5,0.211
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",7.5,0.226
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",7.5,0.24
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",7.5,0.221
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",7.5,0.228
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",7.5,0.264
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",7.5,0.247
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",7.5,0.248
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",7.5,0.256
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",7.5,0.14
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",7.5,0.17
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",7.5,0.176
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",7.5,0.145
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",7.5,0.15
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",7.5,0.152
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",7.5,0.126
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",7.5,0.129
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",7.5,0.129
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",7.5,0.13
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",7.5,0.151
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",7.5,0.179
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",8,0.254
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",8,0.258
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",8,0.266
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",8,0.231
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",8,0.248
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",8,0.263
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",8,0.236
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",8,0.26
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",8,0.299
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",8,0.287
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",8,0.288
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",8,0.296
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",8,0.155
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",8,0.187
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",8,0.189
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",8,0.16
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",8,0.165
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",8,0.166
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",8,0.141
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",8,0.144
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",8,0.144
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",8,0.143
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",8,0.166
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",8,0.194
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",8.5,0.282
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",8.5,0.282
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",8.5,0.293
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",8.5,0.253
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",8.5,0.26
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",8.5,0.27
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",8.5,0.248
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",8.5,0.265
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",8.5,0.326
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",8.5,0.323
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",8.5,0.326
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",8.5,0.333
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",8.5,0.164
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",8.5,0.191
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",8.5,0.197
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",8.5,0.169
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",8.5,0.169
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",8.5,0.175
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",8.5,0.15
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",8.5,0.153
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",8.5,0.153
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",8.5,0.149
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",8.5,0.168
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",8.5,0.198
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",9,0.335
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",9,0.333
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",9,0.352
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",9,0.299
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",9,0.302
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",9,0.309
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",9,0.274
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",9,0.297
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",9,0.366
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",9,0.365
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",9,0.365
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",9,0.371
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",9,0.178
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",9,0.204
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",9,0.208
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",9,0.184
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",9,0.185
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",9,0.194
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",9,0.163
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",9,0.171
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",9,0.168
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",9,0.168
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",9,0.192
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",9,0.209
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",9.5,0.363
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",9.5,0.37
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",9.5,0.39
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",9.5,0.347
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",9.5,0.351
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",9.5,0.351
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",9.5,0.311
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",9.5,0.327
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",9.5,0.393
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",9.5,0.393
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",9.5,0.395
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",9.5,0.402
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",9.5,0.185
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",9.5,0.215
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",9.5,0.214
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",9.5,0.197
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",9.5,0.197
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",9.5,0.209
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",9.5,0.177
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",9.5,0.183
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",9.5,0.187
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",9.5,0.169
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",9.5,0.19
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",9.5,0.219
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",10,0.389
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",10,0.394
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",10,0.407
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",10,0.369
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",10,0.374
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",10,0.36
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",10,0.326
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",10,0.328
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",10,0.417
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",10,0.433
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",10,0.436
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",10,0.442
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",10,0.196
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",10,0.225
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",10,0.224
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",10,0.208
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",10,0.213
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",10,0.223
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",10,0.198
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",10,0.202
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",10,0.21
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",10,0.175
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",10,0.204
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",10,0.226
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",10.5,0.407
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",10.5,0.416
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",10.5,0.434
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",10.5,0.392
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",10.5,0.394
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",10.5,0.373
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",10.5,0.354
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",10.5,0.358
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",10.5,0.425
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",10.5,0.444
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",10.5,0.45
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",10.5,0.457
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",10.5,0.202
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",10.5,0.23
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",10.5,0.229
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",10.5,0.217
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",10.5,0.223
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",10.5,0.236
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",10.5,0.221
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",10.5,0.216
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",10.5,0.231
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",10.5,0.18
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",10.5,0.21
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",10.5,0.227
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",11,0.432
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",11,0.435
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",11,0.446
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",11,0.393
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",11,0.397
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",11,0.391
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",11,0.361
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",11,0.379
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",11,0.451
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",11,0.474
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",11,0.474
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",11,0.476
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",11,0.207
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",11,0.236
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",11,0.234
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",11,0.226
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",11,0.235
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",11,0.248
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",11,0.237
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",11,0.232
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",11,0.25
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",11,0.185
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",11,0.219
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",11,0.232
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",11.5,0.431
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",11.5,0.444
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",11.5,0.464
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",11.5,0.423
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",11.5,0.428
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",11.5,0.411
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",11.5,0.381
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",11.5,0.394
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",11.5,0.459
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",11.5,0.489
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",11.5,0.497
"20150617",114,"Haloferax mediterranei","pyrE2","D",3,"standard",11.5,0.503
"20150617",251,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",11.5,0.212
"20150617",252,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",11.5,0.245
"20150617",253,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",11.5,0.246
"20150617",254,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",11.5,0.231
"20150617",255,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",11.5,0.236
"20150617",256,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",11.5,0.249
"20150617",257,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",11.5,0.251
"20150617",258,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",11.5,0.246
"20150617",259,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",11.5,0.268
"20150617",260,"Haloferax mediterranei","pyrE2","D",1,"2 mM paraquat",11.5,0.2
"20150617",261,"Haloferax mediterranei","pyrE2","D",2,"2 mM paraquat",11.5,0.225
"20150617",262,"Haloferax mediterranei","pyrE2","D",3,"2 mM paraquat",11.5,0.234
"20150617",102,"Haloferax mediterranei","pyrE2","A",1,"standard",12,0.473
"20150617",103,"Haloferax mediterranei","pyrE2","A",2,"standard",12,0.486
"20150617",104,"Haloferax mediterranei","pyrE2","A",3,"standard",12,0.498
"20150617",105,"Haloferax mediterranei","pyrE2","B",1,"standard",12,0.454
"20150617",106,"Haloferax mediterranei","pyrE2","B",2,"standard",12,0.465
"20150617",107,"Haloferax mediterranei","pyrE2","B",3,"standard",12,0.426
"20150617",108,"Haloferax mediterranei","pyrE2","C",1,"standard",12,0.405
"20150617",109,"Haloferax mediterranei","pyrE2","C",2,"standard",12,0.413
"20150617",111,"Haloferax mediterranei","pyrE2","C",3,"standard",12,0.505
"20150617",112,"Haloferax mediterranei","pyrE2","D",1,"standard",12,0.504
"20150617",113,"Haloferax mediterranei","pyrE2","D",2,"standard",12,0.513
